,GSM3319036_Ovary Normal_eHormones,GSM3319036_Ovary Normal_eStromal,GSM3319040_Ovary Normal_eStromal,GSM3319041_Ovary Normal_eHormones,GSM3319041_Ovary Normal_eStromal,GSM3319042_Ovary Normal_eStromal,GSM3319043_Ovary Normal_eHormones,GSM3319043_Ovary Normal_eStromal,GSM3557960_Ovary Normal_eStromal,GSM3557970_Ovary Normal_eStromal,GSM3557971_Ovary Normal_eHormones,GSM3557972_Ovary Normal_eHormones,GSM3557973_Ovary Normal_eHormones,GSM4568674_Fallopian Tube Normal_secretory cell,GSM4568675_Fallopian Tube Normal_ciliated epithelial cell,GSM4568675_Fallopian Tube Normal_secretory cell,GSM4568676_Fallopian Tube Normal_ciliated epithelial cell,GSM4568676_Fallopian Tube Normal_secretory cell,GSM4568677_Fallopian Tube Normal_secretory cell,GSM4568678_Fallopian Tube Normal_ciliated epithelial cell,GSM4568678_Fallopian Tube Normal_secretory cell,GSM4568679_Fallopian Tube Normal_ciliated epithelial cell,GSM4568679_Fallopian Tube Normal_secretory cell,GSM4568681_Fallopian Tube Normal_ciliated epithelial cell,GSM4568681_Fallopian Tube Normal_secretory cell,GSM4568682_Fallopian Tube Normal_ciliated epithelial cell,GSM4568682_Fallopian Tube Normal_secretory cell,GSM4568684_Fallopian Tube Normal_ciliated epithelial cell,GSM4568684_Fallopian Tube Normal_secretory cell,GSM4568685_Fallopian Tube Normal_ciliated epithelial cell,GSM4568685_Fallopian Tube Normal_secretory cell,GSM4675273_Cancer,GSM4675277_Cancer,ov_GSE184880_GSM5599224_Ovary Normal_eHormones,ov_GSE184880_GSM5599225_Cancer,ov_GSE184880_GSM5599226_Cancer,ov_GSE184880_GSM5599230_Cancer,ov_GSE184880_GSM5599231_Cancer,ov_GSE213243_GSM6576367_Cancer,pan_blue_hgstoc_SOL012_Cancer,pan_blueprint_ovary_scrSOL004_Cancer
PRR15,4.219885,0.33524212,0.08543414,1.3829415,0.16427787,0.1498457,2.2130525,0.4508734,0.15367733,0.12745397,1.5044659,1.889915,1.330183,0.037821263,0.4073763,0.09265694,0.1558105,0.05190268,0.003851997,0.21504115,0.11461733,0.095278606,0.022288963,0.2742713,0.04798907,0.07465761,0.035864145,0.32986793,0.067254536,0.065111734,0.005866268,0.021449495,0.0790921,0.017286722,0.10940423,0.15878129,0.1462281,0.3265287,0.35273245,0.042951472,0.03569644
STK17A,0.32677755,1.7454991,2.9326441,0.20456505,3.5307481,3.3308008,0.33688295,3.9817054,1.7284098,2.1907063,0.3016976,0.3351634,0.16455616,0.4517657,0.48510423,0.2102397,0.42862839,0.5650398,0.27141553,0.61127514,0.39990228,0.21389295,0.24178553,1.1248751,0.6660878,0.21201138,0.33626208,0.99007845,0.45039216,0.08545846,0.08443272,0.9845526,0.4142214,0.19742095,0.3851357,0.47602227,0.55395055,0.45952126,0.56650084,0.17324218,0.2221367
CLDN4,0.0,0.0,0.03335571,0.0,0.009455145,0.0,0.0,0.0,0.0066349055,0.0,0.0,0.0008418479,0.0,5.6530347,4.620094,1.5045334,9.414881,7.0677543,5.782221,3.5063136,9.908472,6.084399,14.230916,2.6957562,3.496314,5.5000215,14.818785,7.2864904,2.4588883,5.655207,3.1908817,1.9180152,5.4837203,0.0,9.088576,4.051053,12.519203,6.1283674,2.642543,4.292014,0.83823115
CCDC146,0.021451533,0.03596722,0.13550109,0.028138876,0.13944961,0.03496271,0.052854195,0.059976146,0.052497774,0.045465473,0.010809013,0.10049978,0.02444193,0.42475992,3.8613613,0.36246282,5.692216,0.6264835,0.91146094,2.369181,0.22325012,4.902751,0.599184,2.9155548,0.1318828,4.403587,0.8389607,2.1409636,0.11878294,4.0857387,0.5848984,0.574479,0.044092465,0.0371971,0.36999178,1.81783,0.07933093,0.070840545,0.2105259,1.4869087,0.34829518
TFPI2,0.0,0.04901559,0.0,0.0,0.047549497,0.0,0.0063856514,0.031790335,0.00717102,0.023184223,0.0,0.032725826,0.0,0.59516054,0.22172524,1.9913851,0.049897425,0.5887713,0.29643452,0.3917133,1.9390064,0.22580552,2.353942,0.39792192,2.0645401,0.13892703,2.433589,0.36077648,1.643688,0.15280811,0.83718055,0.2506274,0.7030914,1.0868436,0.98201835,0.026700484,1.2354162,1.1592968,0.010887281,0.033800453,0.047457684
BUD31,1.2298783,4.600941,5.988942,1.6555117,5.512541,3.7622378,1.2285844,2.145419,5.154858,5.00326,1.0862048,0.64325315,0.909491,0.76017505,2.3158026,1.4779339,1.9640206,0.72321385,0.976612,2.4598737,1.2900184,2.4631116,1.0353538,2.6144388,0.8779433,2.312506,1.1884727,2.1820185,1.4996934,3.0768518,2.0214825,1.1994935,2.7850964,1.2081398,1.0113742,2.3733928,1.9082834,1.9204108,1.8244551,2.300093,1.6761822
CDHR3,0.0,0.08918813,0.0,0.020680165,0.023087878,0.03028699,0.020095862,0.0,0.010213813,0.027025461,0.06243489,0.0455058,0.051759653,0.028723687,2.091231,0.036511257,4.057696,0.159573,0.017861728,5.0007606,0.03335396,5.2992744,0.22164027,3.6857455,0.102714926,5.40164,0.20465757,3.337099,0.10883511,4.6101184,0.11726517,0.0049757175,0.03303664,0.020966193,0.027589556,0.008055589,0.0154956,0.009528371,0.13060881,0.0016599227,0.0
PRKAR2B,2.7103517,1.9371899,4.07424,5.0400133,3.8320558,3.6761947,4.195221,3.1160371,2.9571157,3.0763001,4.095342,5.6129823,5.2941213,0.024500431,0.08374606,0.032424428,0.109697245,0.03555889,0.036133196,0.059964098,0.16661549,0.050843984,0.062382653,0.03510375,0.23270398,0.05103267,0.039006837,0.04246024,0.114825234,0.14646603,0.009892052,0.02429941,0.0,2.7292755,0.038658164,0.015061457,0.064885706,0.04844223,0.0029120396,0.05060014,0.0
RHEB,1.7114799,6.0467205,5.3590264,2.9169075,5.5531187,5.701871,2.1449456,6.6706457,7.176188,7.7143116,2.1568627,1.6680026,3.1869843,1.08293,1.0998678,1.246375,0.68455607,1.2074244,0.41256058,0.9355284,1.3605335,0.36460584,0.8568467,1.0319732,1.3549016,0.3300267,0.5929057,1.238196,2.1093433,0.5111299,0.4177169,3.5264254,2.7890942,1.7614145,1.1779,1.9478947,1.0353692,1.4226311,2.5349355,3.6636372,2.237229
DNAJB6,2.299809,10.73346,17.946413,2.0535963,15.751481,18.18934,2.2612941,17.72637,14.843598,13.810904,1.202985,1.5232342,1.6112882,1.1109165,2.6986253,1.0042351,2.3920515,1.4674993,1.384122,2.8419125,1.2450346,2.932804,1.5794667,3.1109095,2.102971,3.0175297,1.5465195,3.223703,2.2433617,2.371368,1.2179424,1.5599022,1.556837,0.7620648,0.788181,1.8494505,1.5166781,1.4192424,1.9249748,1.0400337,1.5019456
DEFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9390213,0.108167954,1.1400461,0.048401512,0.6106778,0.44563916,0.09920329,2.191609,0.025912603,1.7616514,0.0068889805,1.0586416,0.086621776,1.854413,0.03173105,0.5059978,0.40634605,5.169351,0.021737685,0.26212585,0.0,2.8751616,3.144383,0.45116317,2.9376876,0.011940278,0.30588895,0.03569644
CSGALNACT1,1.2744111,0.31601235,0.7229305,1.0753562,0.41902262,0.7773123,0.6538626,0.5297764,0.19519097,0.15325765,0.95296353,0.9959516,0.79676366,0.010381989,0.02588243,0.047884952,0.0679918,0.04650744,0.0,0.13013999,0.0,0.3179542,0.014804028,0.15299174,0.0,0.29558384,0.037337724,0.12916818,0.0011615333,0.03489709,0.0,0.006300934,0.0084471535,1.3359544,0.029891344,0.008776792,0.015063956,0.032932486,0.028778762,0.0017756664,0.08584853
CLU,0.5311683,0.8730674,1.5932539,0.067067325,1.8724209,0.97767377,0.14306329,1.4759095,0.73688513,0.81455696,0.16230544,0.91437715,0.052764088,37.18773,8.583697,50.07994,12.510641,47.660675,69.08987,7.1830754,34.405994,4.8953223,41.509842,6.7013845,42.179794,6.1092596,51.15262,6.8297296,39.478798,14.782058,42.752583,2.0430243,0.52217597,1.3383778,16.207113,3.600199,2.7428699,10.985788,4.8758097,8.832806,2.7316132
SARAF,6.892457,17.094515,4.700875,2.251265,4.861248,6.377024,3.0338092,7.289582,6.9385533,8.654041,2.9470446,3.1610434,3.9258132,1.7622033,6.1400285,2.8142939,4.826374,1.4498892,0.7524973,6.133445,2.1606355,4.013725,1.1132038,6.474511,2.753081,4.1074786,1.351312,7.5682473,2.7912643,2.5815096,0.47402298,1.0227013,1.9455556,2.6814923,0.8373211,2.7551692,1.159031,1.116238,1.5117664,0.7665429,0.83768034
LEPROTL1,2.5135846,6.4011726,2.7516656,1.6005548,3.177458,3.1620288,1.0140076,1.9974608,4.361954,4.7044277,2.2350655,1.4102546,1.8737117,0.29048076,0.7014495,0.27712345,0.9774297,0.2902906,0.5396938,2.0289984,0.6887724,1.9332334,0.82632226,2.0047948,0.9380985,1.9096301,1.0399337,1.8752817,1.2914923,0.730998,0.36030573,0.3679438,0.3213537,2.0496001,0.12709157,0.67312837,0.20225893,0.31429887,0.44844452,0.16103525,0.16002426
UBXN8,2.1529899,4.714967,4.2637525,1.5198352,4.026907,3.3792114,1.3497543,2.3230891,8.476461,5.948626,1.8929718,1.7821218,0.96279603,0.11456653,0.056201443,0.2339307,0.075954914,0.1721406,0.22792338,0.047097888,0.18354815,0.082690954,0.19827367,0.06655572,0.064384826,0.09507189,0.14952847,0.023591548,0.12177809,0.017414505,0.19376509,0.057071097,0.24053767,0.38490242,0.051020145,0.10736636,0.058502503,0.057136666,0.090489544,0.07256309,0.1502068
STAR,0.7632832,0.4181545,0.14699821,0.054102264,0.07726463,0.0,0.05595143,0.14902733,0.2258904,0.26179478,0.07327697,0.14777586,0.19863164,0.0,0.14870408,0.010896763,0.013419974,0.0,0.0,0.01504899,0.0,0.01098321,0.0,0.03178208,0.0,0.0062935525,0.0011598597,0.093269706,0.0,0.2606993,0.0,0.0051929364,0.0,31.045998,0.0019359513,0.0038043046,0.0,0.0008651392,0.0020878552,0.0003372143,0.0
EFCAB1,0.0063168453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037779936,0.020516848,0.0077483216,0.0,0.0,0.009244961,2.7327173,0.13058937,3.145327,0.035278402,0.0,2.562073,0.0682784,3.4555023,0.14849104,2.8496194,0.034089204,3.4731295,0.10848238,2.5590456,0.004909542,2.9606884,0.0,0.0,0.051386036,0.021908067,0.023833677,0.0065114205,0.044720422,0.0013105707,0.375408,0.0023798933,0.09431039
RPS20,12.343489,13.585447,12.598308,14.123111,14.461237,12.148172,16.579128,13.320899,15.777576,13.699862,12.909848,10.065838,11.221975,37.89472,18.843307,28.42791,16.43831,32.578243,34.10794,16.258978,15.711486,15.763606,21.97957,15.992392,20.537786,15.992868,26.049381,12.938683,25.205435,19.995937,35.48585,19.484137,24.429459,10.0429735,8.168662,13.241213,10.2265005,7.7118945,23.788673,46.89532,23.159414
LY6E,20.74361,9.639102,5.6541553,14.509601,4.6140003,5.7176147,11.7688,3.770023,7.7235217,8.077044,19.458185,7.8697004,20.639427,2.292791,0.36963612,0.56030655,0.19572146,1.3235115,0.3445401,0.8090184,1.5197793,0.09521488,0.58060926,0.6312573,1.2197555,0.07040443,0.62950677,0.36896443,1.4290161,0.082947984,0.33830988,9.582546,1.1593124,2.246161,8.244029,9.71007,6.678674,9.893519,8.090983,7.4964266,0.47652483
RPS6,48.494183,49.613716,46.12987,54.908367,48.742077,51.020153,58.957233,44.962906,39.233772,43.21083,38.17711,28.96983,39.744556,64.02296,24.931688,50.751076,26.273455,77.26071,92.36018,28.404608,37.90681,29.46652,51.795322,27.118801,51.034363,31.128561,68.25155,24.51005,72.28495,37.243168,97.288445,35.356266,28.26734,31.121336,15.437013,18.133194,12.680229,6.4398346,15.093143,33.561726,40.724575
DNAJA1,3.070174,22.846344,33.271576,3.2714021,33.650276,35.532394,2.7757127,36.827477,23.121458,23.573708,1.2073509,1.5294285,2.4675941,4.6754904,4.391652,1.6819468,8.268338,6.4950404,4.077362,3.8839018,2.6123831,3.7882543,4.6976967,3.7882438,3.0820036,3.5277438,4.039922,4.510167,3.0597396,3.3968205,2.4097128,2.6795342,2.5696154,3.5531437,4.4187636,2.7691684,2.4853964,2.9412246,2.88622,1.0394881,0.7494885
C9orf24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10718672,21.539127,0.5590751,16.647972,0.61888504,0.006203097,15.28614,0.5549473,8.472926,0.21136028,17.605871,0.29037678,11.089208,0.31184897,20.674667,0.20708647,15.683734,0.11718013,0.0,0.0,0.0,0.13151473,0.011042761,0.025807556,0.001044879,0.49659747,0.011494451,0.007765338
FAM166B,0.0,0.0,0.0,0.0,0.037625525,0.0,0.025934722,0.0,0.0,0.0,0.0,0.024169523,0.0,0.0,3.5247073,0.070648365,2.686486,0.06402707,0.006528599,4.025782,0.23424478,3.905875,0.11743023,4.4943213,0.019581322,4.508919,0.20883328,5.036789,0.041176792,4.433406,0.054468997,0.0,0.046705183,0.12687926,0.051375423,0.013546795,0.0006182909,0.010229541,0.0814631,0.005204412,0.0
SPAG8,0.0051231696,0.0,0.0,0.0,0.009704279,0.0,0.00703595,0.0,0.011638744,0.0037607593,0.0,0.0,0.006507972,0.04187702,1.9896393,0.049761873,1.8918533,0.049045153,0.042729966,3.3866014,0.08053061,2.9571676,0.115321696,3.0793457,0.058765024,3.3586488,0.105854824,3.620375,0.16300055,2.4705505,0.015987597,0.048050612,0.0,0.0,0.056888543,0.013378343,0.00969377,0.020144667,0.18023385,0.025104959,0.0
C9orf135,0.0138970595,0.0,0.0,0.00795432,0.0,0.058293678,0.0,0.0,0.0070668943,0.009172522,0.0043183365,0.0,0.0,0.028132193,3.601209,0.11803603,3.1966267,0.08514036,0.04722741,2.3243713,0.08117391,2.604263,0.042329717,2.6870275,0.0,2.7296526,0.14014907,3.069021,0.13960744,3.635881,0.007939117,0.005722971,0.021840654,0.0,0.12571222,0.026259907,0.00504942,0.027765946,0.29799178,0.008956725,0.015530676
ZFAND5,2.0372295,6.7775335,5.4167604,1.0170562,8.398403,6.188485,1.5980791,7.677371,5.2654643,5.3829956,1.2021383,3.3924956,1.0343273,2.4562328,1.4798868,1.1797713,2.0713842,2.7419972,1.3272357,1.8369656,3.3995085,1.400816,2.4346457,1.6523875,2.8521316,1.2141498,1.4826083,2.339704,2.5667536,1.683936,1.2477262,1.6217633,0.9422057,7.498503,2.427568,0.9444353,0.9465845,1.1745628,1.1574962,0.67910814,0.40651608
ANXA1,0.18734811,0.13890807,0.13052176,0.002759961,0.02791919,0.10093614,0.07160839,0.015693562,0.07888652,0.17058818,0.21814811,0.55341005,0.0076537263,9.209509,12.155031,4.8699007,11.02414,7.726287,13.805678,10.636344,26.330692,10.486947,23.825943,12.804989,23.604622,9.3955,21.007734,15.8787,14.27982,7.0898495,5.1919107,4.230578,3.0046644,1.3258888,7.708969,1.3495499,4.9264493,2.2407923,7.9683213,2.440846,0.76575744
CKS2,1.3590752,2.741139,14.728423,3.7810504,9.905519,8.7335005,1.6056491,6.054797,15.20756,17.12525,3.9631586,1.7337027,5.4343667,1.3798546,0.5825767,0.3868435,0.52595174,1.3565729,0.7610822,0.3169263,0.5516828,0.35024744,1.041637,0.45179906,0.55206835,0.3769135,0.7417286,0.40626624,0.60782886,1.8240163,1.1345409,1.0955118,1.7263803,0.50538784,0.58541924,0.7797959,0.52295375,0.69581777,0.9512004,0.7670306,1.2047747
GADD45G,1.2085683,0.85729164,9.012181,1.4245027,14.28444,7.2576146,1.0377002,2.0935924,5.0943494,4.629177,0.5247894,0.67298824,1.142601,0.92633677,0.25908208,0.4365103,1.5722787,0.5896754,0.059851892,1.4072047,0.49264345,0.10312662,0.05142796,1.0755328,0.39541733,0.14424275,0.0053905644,1.5871364,0.38318187,0.04775465,0.0677072,0.17609963,0.055699848,1.323313,0.30277854,0.1217063,0.11072291,0.26257017,0.32040307,0.24162008,0.10189226
CTNNAL1,1.4034166,6.283519,9.298518,0.7416084,10.591994,9.041606,1.5366838,10.799004,4.337664,5.4824495,0.5444946,1.8934835,0.9395448,0.56299984,0.63794214,0.23562692,0.9054547,0.4371936,0.21303134,0.59958416,0.61146706,0.5665579,0.41725782,0.75809306,0.3267664,0.5914603,0.28293005,0.7376699,0.4746144,0.25101045,0.1653896,0.44957492,0.1290305,5.70262,0.6038252,0.08110927,0.9956558,0.37246618,0.6686252,0.10294931,0.36567456
TXN,1.817918,1.5251135,3.8655736,6.2808194,3.9596179,3.231667,3.7745728,1.993326,4.1765065,5.619953,6.2809286,4.203447,6.4326053,3.100945,21.966831,4.8625216,22.75635,3.2817495,3.441332,19.761497,3.9754333,23.524546,3.0914125,20.524918,4.3191757,22.636538,3.209365,19.821428,4.904894,27.077953,4.8896313,1.8174293,3.178502,7.8681784,4.6577425,5.1959953,7.473429,2.611712,5.903293,2.31079,5.49559
GSN,0.5567316,0.30998722,0.19336706,0.22572441,0.096820384,0.04882431,0.20346026,0.16413905,0.1921229,0.18065111,0.3197065,0.501289,0.32684684,4.1189117,2.3054895,11.825057,1.8060046,4.262161,2.249211,1.7688988,11.537591,1.0676534,4.422169,1.2151817,5.451168,1.1057158,3.6997795,1.1469423,3.7490504,0.55193365,2.486554,1.2895606,0.67496413,0.31132317,1.5797706,1.625084,1.102748,2.5988522,1.6043929,2.5900156,0.62621
MORN5,0.0,0.0,0.0,0.010074042,0.0,0.0,0.0130825145,0.0,0.011864467,0.021000525,0.0037399267,0.0049105436,0.0,0.045964483,5.2071443,0.15908813,5.832878,0.21079597,0.05287636,5.05462,0.12314034,5.1801267,0.16178711,5.21047,0.0649848,4.8471565,0.23700847,5.2105527,0.17741957,7.6466646,0.036795735,0.0,0.083501875,0.0,0.009180669,0.006398599,0.005681443,0.0,0.25920156,0.004658493,0.0
RPL12,21.291086,21.039454,29.731293,34.45559,30.813143,32.995796,36.543293,24.985924,21.865032,19.579763,22.65551,18.201864,20.545303,58.63026,14.604191,38.359146,19.119307,81.19217,75.71585,13.635904,35.841164,12.884313,47.00208,13.699865,44.24513,14.383492,55.535275,14.112886,66.58278,26.353024,98.69036,20.180882,25.030165,22.263514,10.883944,19.706268,15.114884,7.765926,25.605984,25.570387,26.537931
